audio_file,duration,model,transcript,predicted_transcript,WER,execution_time
common_voice_en_40865670.mp3,3816,small,"Corps"" and ""Turok: Dinosaur Hunter""."," Corpse and Turok, Dinosaur Hunter.",0.6,7.273814917
common_voice_en_40865670.mp3,3816,small.en,"Corps"" and ""Turok: Dinosaur Hunter"".", corpse and to rock dinosaur hunter,1,3.685451031
common_voice_en_40865672.mp3,4536,tiny,The district assembly is the uppermost organ of the distric., The district assembly is the uppermost ordained of the district.,0.2,1.169149876
common_voice_en_40865672.mp3,4536,tiny.en,The district assembly is the uppermost organ of the distric., The district assembly is the uppermost organ of the district.,0.1,0.758167982
common_voice_en_40865672.mp3,4536,base,The district assembly is the uppermost organ of the distric., The District Assembly is the uppermost organ of the district.,0.3,2.31105423
common_voice_en_40865672.mp3,4536,base.en,The district assembly is the uppermost organ of the distric., The district assembly is the uppermost organ of the district.,0.1,1.36335206
common_voice_en_40865672.mp3,4536,small,The district assembly is the uppermost organ of the distric., The district assembly is the upper most organ of the district.,0.3,7.061405897
common_voice_en_40865672.mp3,4536,small.en,The district assembly is the uppermost organ of the distric., The district assembly is the uppermost organ of the district.,0.1,3.948970318
common_voice_en_40866370.mp3,9288,tiny,"Furthermore, there is no societal consensus that these interests should be protected either."," Furthermore, the house sauce palette consists of essays and you just should be put at the either.",1,2.786036968
common_voice_en_40866370.mp3,9288,tiny.en,"Furthermore, there is no societal consensus that these interests should be protected either."," Furthermore, the health shall spell concerns such as this age each attribute protected either.",0.846153846,4.374155045
common_voice_en_40866370.mp3,9288,base,"Furthermore, there is no societal consensus that these interests should be protected either."," For the more depth healthcare cell box size, either should be protected either.",0.692307692,9.531426907
common_voice_en_40866370.mp3,9288,base.en,"Furthermore, there is no societal consensus that these interests should be protected either."," Furthermore, the shell's splash pile consists of the size. These are should be protected either.",0.769230769,1.52985692
common_voice_en_40866370.mp3,9288,small,"Furthermore, there is no societal consensus that these interests should be protected either."," Furthermore, the first slosh tail consists of gasses either should be protected either.",0.615384615,7.256639004
common_voice_en_40866370.mp3,9288,small.en,"Furthermore, there is no societal consensus that these interests should be protected either."," Furthermore, the whole squash tail concerns such gases, it should be protected either.",0.615384615,4.893445969
common_voice_en_40866371.mp3,8496,tiny,"MacFarlane initially agrees, but later tries to renege on his promise."," Now far then, let it grieve, political strife to relate on this promise.",0.909090909,1.287189007
common_voice_en_40866371.mp3,8496,tiny.en,"MacFarlane initially agrees, but later tries to renege on his promise."," Now, Farland, you see a grave, politicized to engage on its promise.",0.818181818,1.534202099
common_voice_en_40866371.mp3,8496,base,"MacFarlane initially agrees, but later tries to renege on his promise."," o fo ar un, ydw i rwb jau hys angen i dyddi matud proedd di gőr y achest applauds",1.727272727,10.86321425
common_voice_en_40866371.mp3,8496,base.en,"MacFarlane initially agrees, but later tries to renege on his promise."," Now, far then, you see it agrees, politicians try to release on this promise.",1,1.498797894
common_voice_en_40866371.mp3,8496,small,"MacFarlane initially agrees, but later tries to renege on his promise."," Now, finally, in his agree, blockchain -> you release five, two leads on the Tigris",1.272727273,27.8375802
common_voice_en_40866371.mp3,8496,small.en,"MacFarlane initially agrees, but later tries to renege on his promise."," Now, Farland, you see agrees. Politics 5 to engage on this promise.",0.818181818,4.137124777
common_voice_en_40866372.mp3,6408,tiny,"Her older sister, Mary Lambert, is a film director.", Her older sister may not know but is a film to work here.,0.888888889,1.184114933
common_voice_en_40866372.mp3,6408,tiny.en,"Her older sister, Mary Lambert, is a film director."," Her older sister, Mae Lambert, is a film director.",0.111111111,0.722154856
common_voice_en_40866372.mp3,6408,base,"Her older sister, Mary Lambert, is a film director."," Her older sister, Mai Nambud, is a film to answer.",0.444444444,2.298539877
common_voice_en_40866372.mp3,6408,base.en,"Her older sister, Mary Lambert, is a film director."," Her older sister, Mel Lambert, is a film director.",0.111111111,1.339673996
common_voice_en_40866372.mp3,6408,small,"Her older sister, Mary Lambert, is a film director.", Her older sister Mary Lambert is a film director.,0.222222222,7.781392813
common_voice_en_40866372.mp3,6408,small.en,"Her older sister, Mary Lambert, is a film director."," Her older sister, Mary Lambert, is a film director.",0,4.073253155
common_voice_en_40866373.mp3,6588,tiny,The programs emphasized on vocational skills., The progress ever says on locationosts.,0.833333333,1.143054962
common_voice_en_40866373.mp3,6588,tiny.en,The programs emphasized on vocational skills., The progress ever says on location asks,0.833333333,0.719049215
common_voice_en_40866373.mp3,6588,base,The programs emphasized on vocational skills., The program ever says on location.,0.833333333,3.283900023
common_voice_en_40866373.mp3,6588,base.en,The programs emphasized on vocational skills., The progress ever assessed on location assets.,0.833333333,1.304302216
common_voice_en_40866373.mp3,6588,small,The programs emphasized on vocational skills., The progress ever says on occasional...,0.833333333,6.865739822
common_voice_en_40866373.mp3,6588,small.en,The programs emphasized on vocational skills., The progress ever assessed on vocational science.,0.666666667,3.73182416
common_voice_en_40866374.mp3,8388,tiny,Britain did not want the same flag as German-occupied Denmark to be used.," Pretty thing I want to say flag, a standard occupied Denmark used to be used.",0.769230769,1.235571146
common_voice_en_40866374.mp3,8388,tiny.en,Britain did not want the same flag as German-occupied Denmark to be used., Put it in a kilometer inch flag as same Azerbaijan isolations used as one flap,1,4.551707029
common_voice_en_40866374.mp3,8388,base,Britain did not want the same flag as German-occupied Denmark to be used., Printing a one-year-old same flag as same occupied and marked used to be used.,0.769230769,2.406011105
common_voice_en_40866374.mp3,8388,base.en,Britain did not want the same flag as German-occupied Denmark to be used., Pritcheting a One,1,9.174042225
common_voice_en_40866374.mp3,8388,small,Britain did not want the same flag as German-occupied Denmark to be used.," Pretty thing I want to say in flag, as it's very occupied that much used to be used.",1,8.385244846
common_voice_en_40866374.mp3,8388,small.en,Britain did not want the same flag as German-occupied Denmark to be used., Pretty did not want the same flag as the same occupied demo used to be used.,0.461538462,4.749624968
common_voice_en_40866375.mp3,5940,tiny,Bowman replaced the Clansman series of radios., If you have free time repentance and good health provided,1.428571429,4.360039949
common_voice_en_40866375.mp3,5940,tiny.en,Bowman replaced the Clansman series of radios.," Well, let me place the classman series of videos.",0.857142857,0.822455645
common_voice_en_40866375.mp3,5940,base,Bowman replaced the Clansman series of radios., Balloon servir lifes pages,1,8.255542994
common_voice_en_40866375.mp3,5940,base.en,Bowman replaced the Clansman series of radios.," Well, I replaced the Classman series of videos.",0.571428571,1.319464207
common_voice_en_40866375.mp3,5940,small,Bowman replaced the Clansman series of radios.," Well, I will play the classman series of videos.",0.857142857,6.94430995
common_voice_en_40866375.mp3,5940,small.en,Bowman replaced the Clansman series of radios.," Well, I'll replace the classman series of videos.",0.714285714,3.807615995
common_voice_en_40866376.mp3,5688,tiny,All songs written by Art Alexakis, Rece DACA,1,3.944424152
common_voice_en_40866376.mp3,5688,tiny.en,All songs written by Art Alexakis," Also, be clear by us and have some kids.",1.333333333,0.708095074
common_voice_en_40866376.mp3,5688,base,All songs written by Art Alexakis, va on s'en se dites le keyboard,1.166666667,8.85999608
common_voice_en_40866376.mp3,5688,base.en,All songs written by Art Alexakis, All suspicious but I love c8s,0.833333333,6.704039097
common_voice_en_40866376.mp3,5688,small,All songs written by Art Alexakis, All suspended by Alexa Kitts.,0.666666667,6.835083008
common_voice_en_40866376.mp3,5688,small.en,All songs written by Art Alexakis, Its cool. Also speak to my Alexa kits to see the Rachelle in the Video How we workspace the Opposition Also fond of p federal,4.166666667,22.66550493
common_voice_en_40866377.mp3,8280,tiny,It has now been renovated and greatly enlarged to accommodate pilgrims., That's now being renovated. I pray and light to accommodate problems.,0.818181818,1.293324709
common_voice_en_40866377.mp3,8280,tiny.en,It has now been renovated and greatly enlarged to accommodate pilgrims., That's not been renovated. I fail and not do uncomfortive programs.,1,0.770134926
